  0.8846153846145000E-01  0.0000000000000000E+00  0.1155807702779275E+00  0.1155807702779275E+00 -0.1272313359361743E+00  0.0000000000000000E+00  0.1386501053133877E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2903091872202974E-01
  0.9230769230760000E-01  0.0000000000000000E+00  0.1155806646212067E+00  0.1155806646212067E+00 -0.1272309138807245E+00  0.0000000000000000E+00  0.1522484221708855E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2903018664485705E-01
  0.9615384615374999E-01  0.0000000000000000E+00  0.1155805530440586E+00  0.1155805530440586E+00 -0.1272304682334839E+00  0.0000000000000000E+00  0.1666062653767136E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2902941367045900E-01
  0.9999999999989999E-01  0.0000000000000000E+00  0.1155804354037665E+00  0.1155804354037665E+00 -0.1272299984339885E+00  0.0000000000000000E+00  0.1817415955417615E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2902859883066843E-01
  0.1038461538460500E+00  0.0000000000000000E+00  0.1155803115538760E+00  0.1155803115538760E+00 -0.1272295039076745E+00  0.0000000000000000E+00  0.1976728191867593E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2902774113320495E-01
  0.1076923076922000E+00  0.0000000000000000E+00  0.1155801813440774E+00  0.1155801813440774E+00 -0.1272289840654726E+00  0.0000000000000000E+00  0.2144188011724222E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2902683956099780E-01
  0.1115384615383500E+00  0.0000000000000000E+00  0.1155800446200906E+00  0.1155800446200906E+00 -0.1272284383033948E+00  0.0000000000000000E+00  0.2319988775201832E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2902589307148946E-01
  0.1153846153845000E+00  0.0000000000000000E+00  0.1155799012235424E+00  0.1155799012235424E+00 -0.1272278660021054E+00  0.0000000000000000E+00  0.2504328686372261E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2902490059591575E-01
  0.1192307692306500E+00  0.0000000000000000E+00  0.1155797509918411E+00  0.1155797509918411E+00 -0.1272272665264786E+00  0.0000000000000000E+00  0.2697410929600880E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2902386103856361E-01
  0.1230769230768000E+00  0.0000000000000000E+00  0.1155795937580445E+00  0.1155795937580445E+00 -0.1272266392251407E+00  0.0000000000000000E+00  0.2899443810316406E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2902277327600470E-01
  0.1269230769229500E+00  0.0000000000000000E+00  0.1155794293507264E+00  0.1155794293507264E+00 -0.1272259834299992E+00  0.0000000000000000E+00  0.3110640900268596E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2902163615630491E-01
  0.1307692307691000E+00  0.0000000000000000E+00  0.1155792575938343E+00  0.1155792575938343E+00 -0.1272252984557524E+00  0.0000000000000000E+00  0.3331221187433700E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2902044849820743E-01
  0.1346153846152500E+00  0.0000000000000000E+00  0.1155790783065449E+00  0.1155790783065449E+00 -0.1272245835993871E+00  0.0000000000000000E+00  0.3561409230734225E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2901920909029034E-01
  0.1384615384614000E+00  0.0000000000000000E+00  0.1155788913031141E+00  0.1155788913031141E+00 -0.1272238381396575E+00  0.0000000000000000E+00  0.3801435319745838E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2901791669009639E-01
  0.1423076923075500E+00  0.0000000000000000E+00  0.1155786963927194E+00  0.1155786963927194E+00 -0.1272230613365457E+00  0.0000000000000000E+00  0.4051535639571246E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2901657002323403E-01
  0.1461538461537000E+00  0.0000000000000000E+00  0.1155784933792994E+00  0.1155784933792994E+00 -0.1272222524307061E+00  0.0000000000000000E+00  0.4311952441068147E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2901516778244975E-01
  0.1499999999998500E+00  0.0000000000000000E+00  0.1155782820613851E+00  0.1155782820613851E+00 -0.1272214106428900E+00  0.0000000000000000E+00  0.4582934216625632E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2901370862666930E-01
  0.1538461538460000E+00  0.0000000000000000E+00  0.1155780622319262E+00  0.1155780622319262E+00 -0.1272205351733498E+00  0.0000000000000000E+00  0.4864735881691482E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2901219118000733E-01
  0.1576923076921500E+00  0.0000000000000000E+00  0.1155778336781097E+00  0.1155778336781097E+00 -0.1272196252012242E+00  0.0000000000000000E+00  0.5157618962260750E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2901061403074430E-01
  0.1615384615383000E+00  0.0000000000000000E+00  0.1155775961811733E+00  0.1155775961811733E+00 -0.1272186798839022E+00  0.0000000000000000E+00  0.5461851788544748E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2900897573026948E-01
  0.1653846153844500E+00  0.0000000000000000E+00  0.1155773495162093E+00  0.1155773495162093E+00 -0.1272176983563634E+00  0.0000000000000000E+00  0.5777709695048232E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2900727479198811E-01
  0.1692307692306000E+00  0.0000000000000000E+00  0.1155770934519648E+00  0.1155770934519648E+00 -0.1272166797304987E+00  0.0000000000000000E+00  0.6105475227292210E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2900550969019257E-01
  0.1730769230767500E+00  0.0000000000000000E+00  0.1155768277506288E+00  0.1155768277506288E+00 -0.1272156230944028E+00  0.0000000000000000E+00  0.6445438355429025E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2900367885889471E-01
  0.1769230769229000E+00  0.0000000000000000E+00  0.1155765521676179E+00  0.1155765521676179E+00 -0.1272145275116489E+00  0.0000000000000000E+00  0.6797896695007200E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2900178069061989E-01
  0.1807692307690500E+00  0.0000000000000000E+00  0.1155762664513474E+00  0.1155762664513474E+00 -0.1272133920205303E+00  0.0000000000000000E+00  0.7163155735153366E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2899981353515870E-01
  0.1846153846152000E+00  0.0000000000000000E+00  0.1155759703429977E+00  0.1155759703429977E+00 -0.1272122156332808E+00  0.0000000000000000E+00  0.7541529074450300E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2899777569827706E-01
  0.1884615384613500E+00  0.0000000000000000E+00  0.1155756635762697E+00  0.1155756635762697E+00 -0.1272109973352648E+00  0.0000000000000000E+00  0.7933338664801488E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2899566544038186E-01
  0.1923076923075000E+00  0.0000000000000000E+00  0.1155753458771312E+00  0.1155753458771312E+00 -0.1272097360841408E+00  0.0000000000000000E+00  0.8338915063584563E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2899348097514081E-01
  0.1961538461536500E+00  0.0000000000000000E+00  0.1155750169635535E+00  0.1155750169635535E+00 -0.1272084308089923E+00  0.0000000000000000E+00  0.8758597694408953E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2899122046805453E-01
  0.1999999999998000E+00  0.0000000000000000E+00  0.1155746765452361E+00  0.1155746765452361E+00 -0.1272070804094299E+00  0.0000000000000000E+00  0.9192735116806104E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2898888203497923E-01
  0.2038461538459500E+00  0.0000000000000000E+00  0.1155743243233225E+00  0.1155743243233225E+00 -0.1272056837546599E+00  0.0000000000000000E+00  0.9641685305194631E-03  0.0000000000000000E+00  0.0000000000000000E+00  0.2898646374059803E-01
  0.2076923076921000E+00  0.0000000000000000E+00  0.1155739599901030E+00  0.1155739599901030E+00 -0.1272042396825196E+00  0.0000000000000000E+00  0.1010581593747720E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2898396359683887E-01
  0.2115384615382500E+00  0.0000000000000000E+00  0.1155735832287069E+00  0.1155735832287069E+00 -0.1272027469984775E+00  0.0000000000000000E+00  0.1058550469364113E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2898137956123693E-01
  0.2153846153844000E+00  0.0000000000000000E+00  0.1155731937127802E+00  0.1155731937127802E+00 -0.1272012044745971E+00  0.0000000000000000E+00  0.1108113956475057E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2897870953523913E-01
  0.2192307692305500E+00  0.0000000000000000E+00  0.1155727911061516E+00  0.1155727911061516E+00 -0.1271996108484612E+00  0.0000000000000000E+00  0.1159311917273472E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2897595136244885E-01
  0.2230769230767000E+00  0.0000000000000000E+00  0.1155723750624863E+00  0.1155723750624863E+00 -0.1271979648220611E+00  0.0000000000000000E+00  0.1212185310139433E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2897310282680873E-01
  0.2269230769228500E+00  0.0000000000000000E+00  0.1155719452249202E+00  0.1155719452249202E+00 -0.1271962650606367E+00  0.0000000000000000E+00  0.1266776223906563E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2897016165071721E-01
  0.2307692307690000E+00  0.0000000000000000E+00  0.1155715012256853E+00  0.1155715012256853E+00 -0.1271945101914823E+00  0.0000000000000000E+00  0.1323127913340247E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2896712549307956E-01
  0.2346153846151500E+00  0.0000000000000000E+00  0.1155710426857150E+00  0.1155710426857150E+00 -0.1271926988027010E+00  0.0000000000000000E+00  0.1381284835875417E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2896399194728696E-01
  0.2384615384613000E+00  0.0000000000000000E+00  0.1155705692142364E+00  0.1155705692142364E+00 -0.1271908294419173E+00  0.0000000000000000E+00  0.1441292689664067E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2896075853912415E-01
  0.2423076923074500E+00  0.0000000000000000E+00  0.1155700804083420E+00  0.1155700804083420E+00 -0.1271889006149375E+00  0.0000000000000000E+00  0.1503198452984571E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2895742272460002E-01
  0.2461538461536000E+00  0.0000000000000000E+00  0.1155695758525452E+00  0.1155695758525452E+00 -0.1271869107843612E+00  0.0000000000000000E+00  0.1567050425067413E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2895398188769953E-01
  0.2499999999997500E+00  0.0000000000000000E+00  0.1155690551183162E+00  0.1155690551183162E+00 -0.1271848583681384E+00  0.0000000000000000E+00  0.1632898268394170E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2895043333805329E-01
  0.2538461538459000E+00  0.0000000000000000E+00  0.1155685177635967E+00  0.1155685177635967E+00 -0.1271827417380719E+00  0.0000000000000000E+00  0.1700793052529207E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2894677430852124E-01
  0.2576923076920499E+00  0.0000000000000000E+00  0.1155679633322965E+00  0.1155679633322965E+00 -0.1271805592182625E+00  0.0000000000000000E+00  0.1770787299546203E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2894300195268769E-01
  0.2615384615382000E+00  0.0000000000000000E+00  0.1155673913537643E+00  0.1155673913537643E+00 -0.1271783090834929E+00  0.0000000000000000E+00  0.1842935031114266E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2893911334226254E-01
  0.2653846153843499E+00  0.0000000000000000E+00  0.1155668013422422E+00  0.1155668013422422E+00 -0.1271759895575535E+00  0.0000000000000000E+00  0.1917291817311570E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2893510546438744E-01
  0.2692307692304999E+00  0.0000000000000000E+00  0.1155661927962866E+00  0.1155661927962866E+00 -0.1271735988114936E+00  0.0000000000000000E+00  0.1993914827237096E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2893097521883868E-01
  0.2730769230766499E+00  0.0000000000000000E+00  0.1155655651981712E+00  0.1155655651981712E+00 -0.1271711349618125E+00  0.0000000000000000E+00  0.2072862881494728E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2892671941512692E-01
  0.2769230769228000E+00  0.0000000000000000E+00  0.1155649180132602E+00  0.1155649180132602E+00 -0.1271685960685741E+00  0.0000000000000000E+00  0.2154196506626961E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2892233476948673E-01
  0.2807692307689500E+00  0.0000000000000000E+00  0.1155642506893550E+00  0.1155642506893550E+00 -0.1271659801334511E+00  0.0000000000000000E+00  0.2237977991579156E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2891781790175221E-01
  0.2846153846150999E+00  0.0000000000000000E+00  0.1155635626560099E+00  0.1155635626560099E+00 -0.1271632850976865E+00  0.0000000000000000E+00  0.2324271446278938E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2891316533211329E-01
  0.2884615384612499E+00  0.0000000000000000E+00  0.1155628533238144E+00  0.1155628533238144E+00 -0.1271605088399736E+00  0.0000000000000000E+00  0.2413142862419196E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2890837347774750E-01
  0.2923076923074000E+00  0.0000000000000000E+00  0.1155621220836483E+00  0.1155621220836483E+00 -0.1271576491742533E+00  0.0000000000000000E+00  0.2504660176537347E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2890343864932337E-01
  0.2961538461535500E+00  0.0000000000000000E+00  0.1155613683058993E+00  0.1155613683058993E+00 -0.1271547038474221E+00  0.0000000000000000E+00  0.2598893335487639E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2889835704736814E-01
  0.2999999999997000E+00  0.0000000000000000E+00  0.1155605913396454E+00  0.1155605913396454E+00 -0.1271516705369449E+00  0.0000000000000000E+00  0.2695914364407876E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2889312475849502E-01
  0.3038461538458500E+00  0.0000000000000000E+00  0.1155597905117985E+00  0.1155597905117985E+00 -0.1271485468483708E+00  0.0000000000000000E+00  0.2795797437286586E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2888773775148276E-01
  0.3076923076920000E+00  0.0000000000000000E+00  0.1155589651262074E+00  0.1155589651262074E+00 -0.1271453303127449E+00  0.0000000000000000E+00  0.2898618950241697E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2888219187320220E-01
  0.3115384615381500E+00  0.0000000000000000E+00  0.1155581144627210E+00  0.1155581144627210E+00 -0.1271420183839167E+00  0.0000000000000000E+00  0.3004457597627032E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2887648284438284E-01
  0.3153846153843000E+00  0.0000000000000000E+00  0.1155572377762049E+00  0.1155572377762049E+00 -0.1271386084357322E+00  0.0000000000000000E+00  0.3113394451088221E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2887060625521164E-01
  0.3192307692304500E+00  0.0000000000000000E+00  0.1155563342955113E+00  0.1155563342955113E+00 -0.1271350977591115E+00  0.0000000000000000E+00  0.3225513041695638E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2886455756075740E-01
  0.3230769230766000E+00  0.0000000000000000E+00  0.1155554032224000E+00  0.1155554032224000E+00 -0.1271314835590009E+00  0.0000000000000000E+00  0.3340899445287832E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2885833207621257E-01
  0.3269230769227500E+00  0.0000000000000000E+00  0.1155544437304086E+00  0.1155544437304086E+00 -0.1271277629511993E+00  0.0000000000000000E+00  0.3459642371165462E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2885192497194477E-01
  0.3307692307689000E+00  0.0000000000000000E+00  0.1155534549636634E+00  0.1155534549636634E+00 -0.1271239329590440E+00  0.0000000000000000E+00  0.3581833254282137E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2884533126834816E-01
  0.3346153846150499E+00  0.0000000000000000E+00  0.1155524360356386E+00  0.1155524360356386E+00 -0.1271199905099617E+00  0.0000000000000000E+00  0.3707566351086119E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2883854583048791E-01
  0.3384615384612000E+00  0.0000000000000000E+00  0.1155513860278469E+00  0.1155513860278469E+00 -0.1271159324318633E+00  0.0000000000000000E+00  0.3836938839173581E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2883156336252551E-01
  0.3423076923073500E+00  0.0000000000000000E+00  0.1155503039884731E+00  0.1155503039884731E+00 -0.1271117554493905E+00  0.0000000000000000E+00  0.3970050920922632E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2882437840191801E-01
  0.3461538461534999E+00  0.0000000000000000E+00  0.1155491889309334E+00  0.1155491889309334E+00 -0.1271074561799925E+00  0.0000000000000000E+00  0.4107005931284828E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2881698531337805E-01
  0.3499999999996499E+00  0.0000000000000000E+00  0.1155480398323638E+00  0.1155480398323638E+00 -0.1271030311298332E+00  0.0000000000000000E+00  0.4247910449920023E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2880937828258517E-01
  0.3538461538458000E+00  0.0000000000000000E+00  0.1155468556320356E+00  0.1155468556320356E+00 -0.1270984766895206E+00  0.0000000000000000E+00  0.4392874417869330E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2880155130963720E-01
  0.3576923076919500E+00  0.0000000000000000E+00  0.1155456352296825E+00  0.1155456352296825E+00 -0.1270937891296391E+00  0.0000000000000000E+00  0.4542011258970221E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2879349820222756E-01
  0.3615384615381000E+00  0.0000000000000000E+00  0.1155443774837517E+00  0.1155443774837517E+00 -0.1270889645960935E+00  0.0000000000000000E+00  0.4695438006228625E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2878521256853918E-01
  0.3653846153842500E+00  0.0000000000000000E+00  0.1155430812095575E+00  0.1155430812095575E+00 -0.1270839991052365E+00  0.0000000000000000E+00  0.4853275433372518E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2877668780983824E-01
  0.3692307692304000E+00  0.0000000000000000E+00  0.1155417451773423E+00  0.1155417451773423E+00 -0.1270788885387784E+00  0.0000000000000000E+00  0.5015648191823333E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2876791711275562E-01
  0.3730769230765500E+00  0.0000000000000000E+00  0.1155403681102342E+00  0.1155403681102342E+00 -0.1270736286384659E+00  0.0000000000000000E+00  0.5182684953332996E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2875889344124027E-01
  0.3769230769226999E+00  0.0000000000000000E+00  0.1155389486820985E+00  0.1155389486820985E+00 -0.1270682150005177E+00  0.0000000000000000E+00  0.5354518558546901E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2874960952816983E-01
  0.3807692307688499E+00  0.0000000000000000E+00  0.1155374855152748E+00  0.1155374855152748E+00 -0.1270626430698042E+00  0.0000000000000000E+00  0.5531286171765999E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2874005786660117E-01
  0.3846153846149999E+00  0.0000000000000000E+00  0.1155359771781946E+00  0.1155359771781946E+00 -0.1270569081337611E+00  0.0000000000000000E+00  0.5713129442195113E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2873023070064467E-01
  0.3884615384611499E+00  0.0000000000000000E+00  0.1155344221828688E+00  0.1155344221828688E+00 -0.1270510053160157E+00  0.0000000000000000E+00  0.5900194671978809E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2872012001594246E-01
  0.3923076923072999E+00  0.0000000000000000E+00  0.1155328189822408E+00  0.1155328189822408E+00 -0.1270449295697176E+00  0.0000000000000000E+00  0.6092632991341662E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2870971752973307E-01
  0.3961538461534499E+00  0.0000000000000000E+00  0.1155311659673928E+00  0.1155311659673928E+00 -0.1270386756705532E+00  0.0000000000000000E+00  0.6290600541165573E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2869901468048072E-01
  0.3999999999996000E+00  0.0000000000000000E+00  0.1155294614646023E+00  0.1155294614646023E+00 -0.1270322382094320E+00  0.0000000000000000E+00  0.6494258663354025E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2868800261704987E-01
  0.4038461538457500E+00  0.0000000000000000E+00  0.1155277037322331E+00  0.1155277037322331E+00 -0.1270256115848219E+00  0.0000000000000000E+00  0.6703774099350634E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2867667218740054E-01
  0.4076923076919000E+00  0.0000000000000000E+00  0.1155258909574554E+00  0.1155258909574554E+00 -0.1270187899947181E+00  0.0000000000000000E+00  0.6919319197198587E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2866501392678253E-01
  0.4115384615380499E+00  0.0000000000000000E+00  0.1155240212527813E+00  0.1155240212527813E+00 -0.1270117674282245E+00  0.0000000000000000E+00  0.7141072127547006E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2865301804540264E-01
  0.4153846153842000E+00  0.0000000000000000E+00  0.1155220926524021E+00  0.1155220926524021E+00 -0.1270045376567223E+00  0.0000000000000000E+00  0.7369217109031177E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2864067441553789E-01
  0.4192307692303500E+00  0.0000000000000000E+00  0.1155201031083227E+00  0.1155201031083227E+00 -0.1269970942246132E+00  0.0000000000000000E+00  0.7603944643476256E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2862797255806954E-01
  0.4230769230765000E+00  0.0000000000000000E+00  0.1155180504862696E+00  0.1155180504862696E+00 -0.1269894304395997E+00  0.0000000000000000E+00  0.7845451761396267E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2861490162840512E-01
  0.4269230769226500E+00  0.0000000000000000E+00  0.1155159325613654E+00  0.1155159325613654E+00 -0.1269815393624886E+00  0.0000000000000000E+00  0.8093942278285577E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2860145040176068E-01
  0.4307692307688000E+00  0.0000000000000000E+00  0.1155137470135501E+00  0.1155137470135501E+00 -0.1269734137964819E+00  0.0000000000000000E+00  0.8349627062225282E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2858760725776839E-01
  0.4346153846149499E+00  0.0000000000000000E+00  0.1155114914227362E+00  0.1155114914227362E+00 -0.1269650462759326E+00  0.0000000000000000E+00  0.8612724313354523E-02  0.0000000000000000E+00  0.0000000000000000E+00  0.2857336016437646E-01
